Código;Grupo/Família (Abrev.);Nome do produto;Unidade;Preco_Unit;Cobre_kg;Aluminio_kg;PVC_kg;Skin_kg;Embalagem_kg;Peso_Total_kg
2713;CABO ELETRICO IMPERIUM (TERCEIROS);CABO DE CONTROLE PP M PRETO 1KV IMPERIUM PRETO 4x1,5 MM;M;119381294042280.6;0.77;0.0;0.11;0.0;0.0;18.830000000000002
2714;CABO ELETRICO IMPERIUM (TERCEIROS);CABO DE CONTROLE PP M PRETO 1KV IMPERIUM PRETO 4x2,5 MM;M;176471490414347.56;1.32;0.0;0.15;0.0;0.0;283600000000000.06
2715;CABO ELETRICO IMPERIUM (TERCEIROS);CABO DE CONTROLE PP M PRETO 1KV IMPERIUM PRETO 4x4 MM;M;25448154969831.69;1.98;0.0;0.18;0.0;0.0;37.980000000000004
2716;CABO ELETRICO IMPERIUM (TERCEIROS);CABO DE CONTROLE PP M PRETO 1KV IMPERIUM PRETO 4x6 MM;M;368093511331884.56;3.08;0.0;0.23;0.0;0.0;53.99
2721;CABO ELETRICO IMPERIUM (TERCEIROS);CABO DE CONTROLE PP M PRETO 1KV IMPERIUM PRETO 5x1,5 MM;M;119381294042280.6;0.77;0.0;0.11;0.0;0.0;18.830000000000002
2722;CABO ELETRICO IMPERIUM (TERCEIROS);CABO DE CONTROLE PP M PRETO 1KV IMPERIUM PRETO 5x2,5 MM;M;176471490414347.56;1.32;0.0;0.15;0.0;0.0;283600000000000.06
2723;CABO ELETRICO IMPERIUM (TERCEIROS);CABO DE CONTROLE PP M PRETO 1KV IMPERIUM PRETO 6x1,0 MM;M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2724;CABO ELETRICO IMPERIUM (TERCEIROS);CABO DE CONTROLE PP M PRETO 1KV IMPERIUM PRETO 6x1,5 MM;M;119381294042280.6;0.77;0.0;0.11;0.0;0.0;18.830000000000002
2725;CABO ELETRICO IMPERIUM (TERCEIROS);CABO DE CONTROLE PP M PRETO 1KV IMPERIUM PRETO 6x2,5 MM;M;176471490414347.56;1.32;0.0;0.15;0.0;0.0;283600000000000.06
2726;CABO ELETRICO IMPERIUM (TERCEIROS);CABO DE CONTROLE PP M PRETO 1KV IMPERIUM PRETO 7x1,0 MM;M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2309;CABO ELETRICO IMPERIUM (TERCEIROS);CABO FLEX IMPERIUM 750V M 1,5MM AMARELO 1,5MM;M;119381294042280.6;0.77;0.0;0.11;0.0;0.0;18.830000000000002
2310;CABO ELETRICO IMPERIUM (TERCEIROS);CABO FLEX IMPERIUM 750V M 1,5MM AZUL 1,5MM;M;119381294042280.6;0.77;0.0;0.11;0.0;0.0;18.830000000000002
2311;CABO ELETRICO IMPERIUM (TERCEIROS);CABO FLEX IMPERIUM 750V M 1,5MM VERDE 1,5MM;M;119381294042280.6;0.77;0.0;0.11;0.0;0.0;18.830000000000002
2312;CABO ELETRICO IMPERIUM (TERCEIROS);CABO FLEX IMPERIUM 750V M 1,5MM BRANCO 1,5MM;M;119381294042280.6;0.77;0.0;0.11;0.0;0.0;18.830000000000002
2313;CABO ELETRICO IMPERIUM (TERCEIROS);CABO FLEX IMPERIUM 750V M 1,5MM CINZA 1,5MM;M;119381294042280.6;0.77;0.0;0.11;0.0;0.0;18.830000000000002
2972;CABO ELETRICO IMPERIUM (TERCEIROS);CABO FLEX IMPERIUM 750V M 1,5MM CINZA 1,5MM;M;119381294042280.6;0.77;0.0;0.11;0.0;0.0;18.830000000000002
3014;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELETRICO FLEX ATOX 2,5MM IMPERIUM 450/750V BRANCO 2,5MM;M;176471490414347.56;1.32;0.0;0.15;0.0;0.0;283600000000000.06
2585;CABO ELETRICO IMPERIUM (TERCEIROS);CABO FLEX IMPERIUM 750V 25MM PRETO 25MM;M;0.0;1.75;0.0;0.93;0.0;0.0;2.68
2586;CABO ELETRICO IMPERIUM (TERCEIROS);CABO FLEX IMPERIUM 750V 25MM VERMELHO 25MM;M;0.0;1.75;0.0;0.93;0.0;0.0;2.68
2587;CABO ELETRICO IMPERIUM (TERCEIROS);CABO FLEX IMPERIUM 750V 25MM AMARELO 25MM;M;0.0;1.75;0.0;0.93;0.0;0.0;2.68
2588;CABO ELETRICO IMPERIUM (TERCEIROS);CABO FLEX IMPERIUM 750V 25MM AZUL 25MM;M;0.0;1.75;0.0;0.93;0.0;0.0;2.68
2589;CABO ELETRICO IMPERIUM (TERCEIROS);CABO FLEX IMPERIUM 750V 25MM VERDE 25MM;M;0.0;1.75;0.0;0.93;0.0;0.0;2.68
3018;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELETRICO FLEX ATOX IMPERIUM 450/750V VERDE 4,0MM;M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3019;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELETRICO FLEX ATOX IMPERIUM 450/750V BRANCO 4,0MM;M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2789;CABO ELETRICO IMPERIUM (TERCEIROS);CABO FLEX IMPERIUM 750V 50MM PRETO 50,0MM;M;0.0;0.35000000000000003;0.0;0.17;0.0;0.0;0.52
2790;CABO ELETRICO IMPERIUM (TERCEIROS);CABO FLEX IMPERIUM 750V 50MM VERMELHO 50,0MM;M;0.0;0.35000000000000003;0.0;0.17;0.0;0.0;0.52
2791;CABO ELETRICO IMPERIUM (TERCEIROS);CABO FLEX IMPERIUM 750V 50MM AMARELO 50,0MM;M;0.0;0.35000000000000003;0.0;0.17;0.0;0.0;0.52
2792;CABO ELETRICO IMPERIUM (TERCEIROS);CABO FLEX IMPERIUM 750V 50MM AZUL 50,0MM;M;0.0;0.35000000000000003;0.0;0.17;0.0;0.0;0.52
3002;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELETRICO FLEX ATOX IMPERIUM 450/750V BRANCO 6,0MM;M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2803;CABO ELETRICO IMPERIUM (TERCEIROS);CABO FLEX IMPERIUM 750V 95MM PRETO 95,0MM;M;0.0;0.66;0.0;2.32;0.0;0.0;8.92
2804;CABO ELETRICO IMPERIUM (TERCEIROS);CABO FLEX IMPERIUM 750V 95MM VERMELHO 95,0MM;M;0.0;0.66;0.0;2.32;0.0;0.0;8.92
2805;CABO ELETRICO IMPERIUM (TERCEIROS);CABO FLEX IMPERIUM 750V 95MM AMARELO 95,0MM;M;0.0;0.66;0.0;2.32;0.0;0.0;8.92
2806;CABO ELETRICO IMPERIUM (TERCEIROS);CABO FLEX IMPERIUM 750V 95MM AZUL 95,0MM;M;0.0;0.66;0.0;2.32;0.0;0.0;8.92
2807;CABO ELETRICO IMPERIUM (TERCEIROS);CABO FLEX IMPERIUM 750V 95MM VERDE 95,0MM;M;0.0;0.66;0.0;2.32;0.0;0.0;8.92
2850;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR FLEX 1KV 90° IMPERIUM BRANCO 1 X 10 MM;M;6657317312087.77;0.55;0.0;0.36;0.0;0.0;91.25
2851;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR FLEX 1KV 90° IMPERIUM MARROM 1 X 10 MM;M;6657317312087.77;0.55;0.0;0.36;0.0;0.0;91.25
2852;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR FLEX 1KV 90° 1 X 25 MM² IMPERIUM PRETO 1 X 25 MM;M;0.0;1.75;0.0;0.93;0.0;0.0;2.68
2853;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR FLEX 1KV 90° 1 X 25 MM² IMPERIUM VERMELHO 1 X 25 MM;M;0.0;1.75;0.0;0.93;0.0;0.0;2.68
2854;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR FLEX 1KV 90° 1 X 25 MM² IMPERIUM AMARELO 1 X 25 MM;M;0.0;1.75;0.0;0.93;0.0;0.0;2.68
2855;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR FLEX 1KV 90° 1 X 25 MM² IMPERIUM AZUL 1 X 25 MM;M;0.0;1.75;0.0;0.93;0.0;0.0;2.68
2860;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR FLEX 1KV 90° 1 X 50 MM² VERMELHO 1 X 50 MM;M;0.0;0.35000000000000003;0.0;0.17;0.0;0.0;0.52
2861;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR FLEX 1KV 90° 1 X 50 MM² AMARELO 1 X 50 MM;M;0.0;0.35000000000000003;0.0;0.17;0.0;0.0;0.52
2862;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR FLEX 1KV 90° 1 X 50 MM² AZUL 1 X 50 MM;M;0.0;0.35000000000000003;0.0;0.17;0.0;0.0;0.52
2863;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR FLEX 1KV 90° 1 X 50 MM² VERDE 1 X 50 MM;M;0.0;0.35000000000000003;0.0;0.17;0.0;0.0;0.52
2864;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR FLEX 1KV 90° 1 X 50 MM² BRANCO 1 X 50 MM;M;0.0;0.35000000000000003;0.0;0.17;0.0;0.0;0.52
2865;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR FLEX 1KV 90° 1 X 50 MM² MARROM 1 X 50 MM;M;0.0;0.35000000000000003;0.0;0.17;0.0;0.0;0.52
2870;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR FLEX 1KV 90° 1 X 70 MM² IMPERIUM VERDE 1 X 70 MM;M;0.0;0.49;0.0;2.12;0.0;0.0;7.0200000000000005
2871;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR FLEX 1KV 90° 1 X 70 MM² IMPERIUM BRANCO 1 X 70 MM;M;0.0;0.49;0.0;2.12;0.0;0.0;7.0200000000000005
2872;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR FLEX 1KV 90° 1 X 70 MM² IMPERIUM MARROM 1 X 70 MM;M;0.0;0.49;0.0;2.12;0.0;0.0;7.0200000000000005
2880;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR IMPERIUM FLEX 1KV 90° 1 X 150 MM² PRETO 1 X 150 MM;M;0.0;10.75;0.0;0.29;0.0;0.0;14951.33
2881;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR IMPERIUM FLEX 1KV 90° 1 X 150 MM² VERMELHO 1 X 150 MM;M;0.0;10.75;0.0;0.29;0.0;0.0;14951.33
2882;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR IMPERIUM FLEX 1KV 90° 1 X 150 MM² AMARELO 1 X 150 MM;M;0.0;10.75;0.0;0.29;0.0;0.0;14951.33
2895;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR FLEX 1KV 90° IMPERIUM VERMELHO 1 X 50 MM;M;0.0;0.35000000000000003;0.0;0.17;0.0;0.0;0.52
2896;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR FLEX 1KV 90° IMPERIUM AMARELO 1 X 50 MM;M;0.0;0.35000000000000003;0.0;0.17;0.0;0.0;0.52
2897;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR FLEX 1KV 90° IMPERIUM AZUL 1 X 50 MM;M;0.0;0.35000000000000003;0.0;0.17;0.0;0.0;0.52
2898;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR FLEX 1KV 90° IMPERIUM BRANCO 1 X 50 MM;M;0.0;0.35000000000000003;0.0;0.17;0.0;0.0;0.52
2899;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR FLEX 1KV 90° IMPERIUM MARROM 1 X 50 MM;M;0.0;0.35000000000000003;0.0;0.17;0.0;0.0;0.52
2900;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR FLEX 1KV 90° IMPERIUM VERDE 1 X 50 MM;M;0.0;0.35000000000000003;0.0;0.17;0.0;0.0;0.52
2905;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR FLEX 1KV 90° 1 X 16 MM² IMPERIUM VERDE 1 X 16 MM;M;93716123555149.23;8.64;0.0;0.0;0.0;0.0;86650000000000.02
2906;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR FLEX 1KV 90° 1 X 16 MM² IMPERIUM MARROM 1 X 16 MM;M;93716123555149.23;8.64;0.0;0.0;0.0;0.0;86650000000000.02
2907;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR FLEX 1KV 90° 1 X 16 MM² IMPERIUM BRANCO 1 X 16 MM;M;93716123555149.23;8.64;0.0;0.0;0.0;0.0;86650000000000.02
2923;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELETRICO FLEX HEPR 16,0MM ATOX PRETO 1 X 16 MM;M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2924;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELETRICO FLEX HEPR 16,0MM ATOX VERMELHO 1 X 16 MM;M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2925;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELETRICO FLEX HEPR 16,0MM ATOX AMARELO 1 X 16 MM;M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2939;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR ATOX IMPERIUM 1KV 90º PRETO 1 X 70 MM;M;0.0;0.49;0.0;2.12;0.0;0.0;7.0200000000000005
2940;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR ATOX IMPERIUM 1KV 90º VERMELHO 1 X 70 MM;M;0.0;0.49;0.0;2.12;0.0;0.0;7.0200000000000005
2941;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR ATOX IMPERIUM 1KV 90º AMARELO 1 X 70 MM;M;0.0;0.49;0.0;2.12;0.0;0.0;7.0200000000000005
2942;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR ATOX IMPERIUM 1KV 90º AZUL 1 X 70 MM;M;0.0;0.49;0.0;2.12;0.0;0.0;7.0200000000000005
2943;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR ATOX IMPERIUM 1KV 90º VERDE 1 X 70 MM;M;0.0;0.49;0.0;2.12;0.0;0.0;7.0200000000000005
2944;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR ATOX IMPERIUM 1KV 90º BRANCO 1 X 70 MM;M;0.0;0.49;0.0;2.12;0.0;0.0;7.0200000000000005
2949;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR ATOX IMPERIUM 1KV 90º AZUL 1 X 10 MM;M;6657317312087.77;0.55;0.0;0.36;0.0;0.0;91.25
2950;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR ATOX IMPERIUM 1KV 90º VERDE 1 X 10 MM;M;6657317312087.77;0.55;0.0;0.36;0.0;0.0;91.25
2951;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR ATOX IMPERIUM 1KV 90º BRANCO 1 X 10 MM;M;6657317312087.77;0.55;0.0;0.36;0.0;0.0;91.25
2952;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR ATOX IMPERIUM 1KV 90º MARROM 1 X 10 MM;M;6657317312087.77;0.55;0.0;0.36;0.0;0.0;91.25
2953;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELETRICO ATOX HEPR PRETO 1 X 25 MM;M;0.0;1.75;0.0;0.93;0.0;0.0;2.68
2954;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELETRICO ATOX HEPR VERMELHO 1 X 25 MM;M;0.0;1.75;0.0;0.93;0.0;0.0;2.68
2962;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR FLEX 1KV 90° IMPERIUM PRETO 1 X 70 MM;M;0.0;0.49;0.0;2.12;0.0;0.0;7.0200000000000005
2963;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR FLEX 1KV 90° IMPERIUM VERMELHO 1 X 70 MM;M;0.0;0.49;0.0;2.12;0.0;0.0;7.0200000000000005
2964;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR FLEX 1KV 90° IMPERIUM AMARELO 1 X 70 MM;M;0.0;0.49;0.0;2.12;0.0;0.0;7.0200000000000005
2965;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR FLEX 1KV 90° IMPERIUM AZUL 1 X 70 MM;M;0.0;0.49;0.0;2.12;0.0;0.0;7.0200000000000005
2966;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ATOX HEPR FLEX 1KV 90° IMPERIUM VERDE 1 X 70 MM;M;0.0;0.49;0.0;2.12;0.0;0.0;7.0200000000000005
2360;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 1,5MM AMARELO;M;119381294042280.6;0.77;0.0;0.11;0.0;0.0;18.830000000000002
2361;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 1,5MM AZUL;M;119381294042280.6;0.77;0.0;0.11;0.0;0.0;18.830000000000002
2362;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 1,5MM VERDE;M;119381294042280.6;0.77;0.0;0.11;0.0;0.0;18.830000000000002
2363;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 1,5MM BRANCO;M;119381294042280.6;0.77;0.0;0.11;0.0;0.0;18.830000000000002
2364;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 2,5MM PRETO;M;176471490414347.56;1.32;0.0;0.15;0.0;0.0;283600000000000.06
2365;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 2,5MM VERMELHO;M;176471490414347.56;1.32;0.0;0.15;0.0;0.0;283600000000000.06
2370;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 4MM PRETO 1 x 4MM;M;25448154969831.69;1.98;0.0;0.18;0.0;0.0;37.980000000000004
2375;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 4MM VERMELHO 1 x 4,5MM;M;25448154969831.69;1.98;0.0;0.18;0.0;0.0;37.980000000000004
2376;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 4MM AMARELO;M;25448154969831.69;1.98;0.0;0.18;0.0;0.0;37.980000000000004
2377;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 4MM AZUL;M;25448154969831.69;1.98;0.0;0.18;0.0;0.0;37.980000000000004
2378;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 4MM VERDE;M;25448154969831.69;1.98;0.0;0.18;0.0;0.0;37.980000000000004
2379;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 4MM BRANCO;M;25448154969831.69;1.98;0.0;0.18;0.0;0.0;37.980000000000004
2384;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 6MM VERDE 1 x 6MM;M;368093511331884.56;3.08;0.0;0.23;0.0;0.0;53.99
2385;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 6MM BRANCO 1 x 6MM;M;368093511331884.56;3.08;0.0;0.23;0.0;0.0;53.99
2386;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 10MM PRETO 1 x 10MM;M;6657317312087.77;0.55;0.0;0.36;0.0;0.0;91.25
2387;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 10MM VERMELHO 1 x 10MM;M;6657317312087.77;0.55;0.0;0.36;0.0;0.0;91.25
2388;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 10MM AMARELO 1 x 10MM;M;6657317312087.77;0.55;0.0;0.36;0.0;0.0;91.25
2389;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 10MM AZUL 1 x 10MM;M;6657317312087.77;0.55;0.0;0.36;0.0;0.0;91.25
2394;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 16MM VERMELHO 1 x 16MM;M;93716123555149.23;8.64;0.0;0.0;0.0;0.0;86650000000000.02
2395;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 16MM AMARELO 1 x 16MM;M;93716123555149.23;8.64;0.0;0.0;0.0;0.0;86650000000000.02
2396;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 16MM AZUL 1 x 16MM;M;93716123555149.23;8.64;0.0;0.0;0.0;0.0;86650000000000.02
2397;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 16MM VERDE 1 x 16MM;M;93716123555149.23;8.64;0.0;0.0;0.0;0.0;86650000000000.02
2398;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 16MM BRANCO 1 x 16MM;M;93716123555149.23;8.64;0.0;0.0;0.0;0.0;86650000000000.02
2399;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 25MM PRETO 1 x 25MM;M;0.0;1.75;0.0;0.93;0.0;0.0;2.68
2404;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 25MM BRANCO 1 x 25MM;M;0.0;1.75;0.0;0.93;0.0;0.0;2.68
2405;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 35MM PRETO 1 x 35MM;M;0.0;0.25;0.0;12.18;0.0;0.0;37.18
2406;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 35MM VERMELHO 1 x 35MM;M;0.0;0.25;0.0;12.18;0.0;0.0;37.18
2407;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 35MM AMARELO 1 x 35MM;M;0.0;0.25;0.0;12.18;0.0;0.0;37.18
2408;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 35MM AZUL 1 x 35MM;M;0.0;0.25;0.0;12.18;0.0;0.0;37.18
2409;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 35MM VERDE 1 x 35MM;M;0.0;0.25;0.0;12.18;0.0;0.0;37.18
2415;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 50MM AZUL 1 x 50MM;M;0.0;0.35000000000000003;0.0;0.17;0.0;0.0;0.52
2416;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 50MM VERDE 1 x 50MM;M;0.0;0.35000000000000003;0.0;0.17;0.0;0.0;0.52
2417;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 50MM BRANCO 1 x 50MM;M;0.0;0.35000000000000003;0.0;0.17;0.0;0.0;0.52
2418;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 50MM BRANCO 1 x 50MM;M;0.0;0.35000000000000003;0.0;0.17;0.0;0.0;0.52
2420;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 95MM PRETO 1 x 95MM;M;0.0;0.66;0.0;2.32;0.0;0.0;8.92
2421;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 95MM VERMELHO 1 x 95MM;M;0.0;0.66;0.0;2.32;0.0;0.0;8.92
2427;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 120MM PRETO 1x 120MM;M;0.0;0.86;0.0;1.05;0.0;0.0;10251.33
2428;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 120MM VERMELHO 1x 120MM;M;0.0;0.86;0.0;1.05;0.0;0.0;10251.33
2429;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 120MM AMARELO 1x 120MM;M;0.0;0.86;0.0;1.05;0.0;0.0;10251.33
2430;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 120MM AZUL 1x 120MM;M;0.0;0.86;0.0;1.05;0.0;0.0;10251.33
2431;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 120MM VERDE 1x 120MM;M;0.0;0.86;0.0;1.05;0.0;0.0;10251.33
2432;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 120MM BRANCO 1x 120MM;M;0.0;0.86;0.0;1.05;0.0;0.0;10251.33
2437;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 150MM VERDE 1x 150MM;M;0.0;10.75;0.0;0.29;0.0;0.0;14951.33
2438;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 150MM BRANCO 1x 150MM;M;0.0;10.75;0.0;0.29;0.0;0.0;14951.33
2439;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 300MM PRETO 1x 300MM;M;0.0;2.2;0.0;0.58;0.0;0.0;30601.33
2440;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 300MM VERMELHO 1x 300MM;M;0.0;2.2;0.0;0.58;0.0;0.0;30601.33
2441;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 300MM AMARELO 1x 300MM;M;0.0;2.2;0.0;0.58;0.0;0.0;30601.33
2442;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 300MM AZUL 1x 300MM;M;0.0;2.2;0.0;0.58;0.0;0.0;30601.33
2492;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 70MM AMARELO 1 x 70MM;M;0.0;0.49;0.0;2.12;0.0;0.0;7.0200000000000005
2493;CABO ELETRICO IMPERIUM (TERCEIROS);CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 70MM AZUL 1 x 50MM;M;0.0;0.49;0.0;2.12;0.0;0.0;7.0200000000000005
